id,country,eu_region,sector,year,gpg_pct,flag_code,flag_note
538,Bulgaria,Eastern,Admin & support,2016,-27.9,,
539,Bulgaria,Eastern,Admin & support,2017,-29.2,,
540,Bulgaria,Eastern,Admin & support,2018,-33.2,,
541,Bulgaria,Eastern,Admin & support,2019,-30.3,,
542,Bulgaria,Eastern,Admin & support,2020,-27.3,,
543,Bulgaria,Eastern,Admin & support,2021,-23.5,,
544,Bulgaria,Eastern,Admin & support,2022,-21.9,,
545,Bulgaria,Eastern,Admin & support,2023,-17.1,p,provisional
546,Bulgaria,Eastern,Admin & support,2024,-17.9,p,provisional
547,Bulgaria,Eastern,Arts & entertainment,2007,23.1,,
548,Bulgaria,Eastern,Arts & entertainment,2008,20.9,,
549,Bulgaria,Eastern,Arts & entertainment,2009,16.5,,
550,Bulgaria,Eastern,Arts & entertainment,2010,18.3,,
551,Bulgaria,Eastern,Arts & entertainment,2011,18.5,,
552,Bulgaria,Eastern,Arts & entertainment,2012,18.9,,
553,Bulgaria,Eastern,Arts & entertainment,2013,16.1,,
554,Bulgaria,Eastern,Arts & entertainment,2014,13.2,,
555,Bulgaria,Eastern,Arts & entertainment,2015,12.6,,
556,Bulgaria,Eastern,Arts & entertainment,2016,17.8,,
557,Bulgaria,Eastern,Arts & entertainment,2017,20.2,,
558,Bulgaria,Eastern,Arts & entertainment,2018,23.5,,
559,Bulgaria,Eastern,Arts & entertainment,2019,23.7,,
560,Bulgaria,Eastern,Arts & entertainment,2020,21.0,,
561,Bulgaria,Eastern,Arts & entertainment,2021,19.1,,
562,Bulgaria,Eastern,Arts & entertainment,2022,16.6,,
563,Bulgaria,Eastern,Arts & entertainment,2023,14.9,p,provisional
564,Bulgaria,Eastern,Arts & entertainment,2024,10.9,p,provisional
565,Bulgaria,Eastern,Construction,2007,-15.6,,
566,Bulgaria,Eastern,Construction,2008,-10.3,,
567,Bulgaria,Eastern,Construction,2009,-4.3,,
568,Bulgaria,Eastern,Construction,2010,-4.6,,
569,Bulgaria,Eastern,Construction,2011,-8.0,,
570,Bulgaria,Eastern,Construction,2012,-6.0,,
571,Bulgaria,Eastern,Construction,2013,-8.4,,
572,Bulgaria,Eastern,Construction,2014,-8.2,,
573,Bulgaria,Eastern,Construction,2015,-10.5,,
574,Bulgaria,Eastern,Construction,2016,-12.6,,
575,Bulgaria,Eastern,Construction,2017,-13.3,,
576,Bulgaria,Eastern,Construction,2018,-14.5,,
577,Bulgaria,Eastern,Construction,2019,-12.4,,
578,Bulgaria,Eastern,Construction,2020,-17.3,,
579,Bulgaria,Eastern,Construction,2021,-16.9,,
580,Bulgaria,Eastern,Construction,2022,-19.7,,
581,Bulgaria,Eastern,Construction,2023,-25.0,p,provisional
582,Bulgaria,Eastern,Construction,2024,-24.8,p,provisional
583,Bulgaria,Eastern,Education,2007,13.4,,
584,Bulgaria,Eastern,Education,2008,11.9,,
585,Bulgaria,Eastern,Education,2009,14.5,,
586,Bulgaria,Eastern,Education,2010,13.2,,
587,Bulgaria,Eastern,Education,2011,11.3,,
588,Bulgaria,Eastern,Education,2012,13.9,,
589,Bulgaria,Eastern,Education,2013,12.4,,
590,Bulgaria,Eastern,Education,2014,15.6,,
591,Bulgaria,Eastern,Education,2015,17.1,,
592,Bulgaria,Eastern,Education,2016,14.6,,
593,Bulgaria,Eastern,Education,2017,13.1,,
594,Bulgaria,Eastern,Education,2018,12.0,,
595,Bulgaria,Eastern,Education,2019,8.1,,
596,Bulgaria,Eastern,Education,2020,6.8,,
597,Bulgaria,Eastern,Education,2021,5.6,,
598,Bulgaria,Eastern,Education,2022,2.2,,
599,Bulgaria,Eastern,Education,2023,3.6,p,provisional
600,Bulgaria,Eastern,Education,2024,4.9,p,provisional
601,Bulgaria,Eastern,Electricity & gas,2007,9.2,,
602,Bulgaria,Eastern,Electricity & gas,2008,15.9,,
603,Bulgaria,Eastern,Electricity & gas,2009,17.0,,
604,Bulgaria,Eastern,Electricity & gas,2010,15.7,,
605,Bulgaria,Eastern,Electricity & gas,2011,20.8,,
606,Bulgaria,Eastern,Electricity & gas,2012,15.3,,
607,Bulgaria,Eastern,Electricity & gas,2013,13.0,,
608,Bulgaria,Eastern,Electricity & gas,2014,14.0,,
609,Bulgaria,Eastern,Electricity & gas,2015,8.1,,
610,Bulgaria,Eastern,Electricity & gas,2016,11.2,,
611,Bulgaria,Eastern,Electricity & gas,2017,12.9,,
612,Bulgaria,Eastern,Electricity & gas,2018,11.4,,
613,Bulgaria,Eastern,Electricity & gas,2019,6.2,,
614,Bulgaria,Eastern,Electricity & gas,2020,2.2,,
615,Bulgaria,Eastern,Electricity & gas,2021,1.8,,
616,Bulgaria,Eastern,Electricity & gas,2022,-2.0,,
617,Bulgaria,Eastern,Electricity & gas,2023,0.3,p,provisional
618,Bulgaria,Eastern,Electricity & gas,2024,0.1,p,provisional
619,Bulgaria,Eastern,Finance & insurance,2007,24.7,,
620,Bulgaria,Eastern,Finance & insurance,2008,23.6,,
621,Bulgaria,Eastern,Finance & insurance,2009,23.8,,
622,Bulgaria,Eastern,Finance & insurance,2010,24.5,,
623,Bulgaria,Eastern,Finance & insurance,2011,20.8,,
624,Bulgaria,Eastern,Finance & insurance,2012,25.5,,
625,Bulgaria,Eastern,Finance & insurance,2013,24.9,,
626,Bulgaria,Eastern,Finance & insurance,2014,23.1,,
627,Bulgaria,Eastern,Finance & insurance,2015,22.7,,
628,Bulgaria,Eastern,Finance & insurance,2016,22.3,,
629,Bulgaria,Eastern,Finance & insurance,2017,24.2,,
630,Bulgaria,Eastern,Finance & insurance,2018,25.9,,
631,Bulgaria,Eastern,Finance & insurance,2019,27.6,,
632,Bulgaria,Eastern,Finance & insurance,2020,28.7,,
633,Bulgaria,Eastern,Finance & insurance,2021,27.8,,
634,Bulgaria,Eastern,Finance & insurance,2022,22.6,,
635,Bulgaria,Eastern,Finance & insurance,2023,27.6,p,provisional
636,Bulgaria,Eastern,Finance & insurance,2024,20.3,p,provisional
637,Bulgaria,Eastern,Health & social work,2007,26.0,,
638,Bulgaria,Eastern,Health & social work,2008,30.2,,
639,Bulgaria,Eastern,Health & social work,2009,30.5,,
640,Bulgaria,Eastern,Health & social work,2010,27.2,,
641,Bulgaria,Eastern,Health & social work,2011,25.3,,
642,Bulgaria,Eastern,Health & social work,2012,29.2,,
643,Bulgaria,Eastern,Health & social work,2013,28.5,,
644,Bulgaria,Eastern,Health & social work,2014,29.2,,
645,Bulgaria,Eastern,Health & social work,2015,32.4,,
646,Bulgaria,Eastern,Health & social work,2016,31.6,,
647,Bulgaria,Eastern,Health & social work,2017,30.1,,
648,Bulgaria,Eastern,Health & social work,2018,29.9,,
649,Bulgaria,Eastern,Health & social work,2019,28.6,,
650,Bulgaria,Eastern,Health & social work,2020,25.4,,
651,Bulgaria,Eastern,Health & social work,2021,23.8,,
652,Bulgaria,Eastern,Health & social work,2022,20.5,,
653,Bulgaria,Eastern,Health & social work,2023,21.5,p,provisional
654,Bulgaria,Eastern,Health & social work,2024,17.4,p,provisional
655,Bulgaria,Eastern,ICT,2007,14.0,,
656,Bulgaria,Eastern,ICT,2008,13.7,,
657,Bulgaria,Eastern,ICT,2009,19.7,,
658,Bulgaria,Eastern,ICT,2010,13.8,,
659,Bulgaria,Eastern,ICT,2011,9.4,,
660,Bulgaria,Eastern,ICT,2012,14.5,,
661,Bulgaria,Eastern,ICT,2013,17.7,,
662,Bulgaria,Eastern,ICT,2014,17.9,,
663,Bulgaria,Eastern,ICT,2015,19.4,,
664,Bulgaria,Eastern,ICT,2016,19.5,,
665,Bulgaria,Eastern,ICT,2017,21.7,,
666,Bulgaria,Eastern,ICT,2018,21.7,,
667,Bulgaria,Eastern,ICT,2019,24.3,,
668,Bulgaria,Eastern,ICT,2020,26.2,,
669,Bulgaria,Eastern,ICT,2021,27.7,,
670,Bulgaria,Eastern,ICT,2022,27.3,,
671,Bulgaria,Eastern,ICT,2023,29.3,p,provisional
672,Bulgaria,Eastern,ICT,2024,28.3,p,provisional
673,Bulgaria,Eastern,Manufacturing,2007,24.2,,
674,Bulgaria,Eastern,Manufacturing,2008,25.0,,
675,Bulgaria,Eastern,Manufacturing,2009,24.2,,
676,Bulgaria,Eastern,Manufacturing,2010,24.1,,
677,Bulgaria,Eastern,Manufacturing,2011,25.2,,
678,Bulgaria,Eastern,Manufacturing,2012,26.4,,
679,Bulgaria,Eastern,Manufacturing,2013,26.8,,
680,Bulgaria,Eastern,Manufacturing,2014,25.0,,
681,Bulgaria,Eastern,Manufacturing,2015,25.6,,
682,Bulgaria,Eastern,Manufacturing,2016,23.6,,
683,Bulgaria,Eastern,Manufacturing,2017,22.9,,
684,Bulgaria,Eastern,Manufacturing,2018,22.4,,
685,Bulgaria,Eastern,Manufacturing,2019,23.1,,
686,Bulgaria,Eastern,Manufacturing,2020,23.3,,
687,Bulgaria,Eastern,Manufacturing,2021,23.3,,
688,Bulgaria,Eastern,Manufacturing,2022,24.3,,
689,Bulgaria,Eastern,Manufacturing,2023,22.7,p,provisional
690,Bulgaria,Eastern,Manufacturing,2024,21.5,p,provisional
691,Bulgaria,Eastern,Mining & quarrying,2007,26.9,,
692,Bulgaria,Eastern,Mining & quarrying,2008,23.7,,
693,Bulgaria,Eastern,Mining & quarrying,2009,18.8,,
694,Bulgaria,Eastern,Mining & quarrying,2010,15.9,,
695,Bulgaria,Eastern,Mining & quarrying,2011,16.4,,
696,Bulgaria,Eastern,Mining & quarrying,2012,21.2,,
697,Bulgaria,Eastern,Mining & quarrying,2013,17.1,,
698,Bulgaria,Eastern,Mining & quarrying,2014,16.8,,
699,Bulgaria,Eastern,Mining & quarrying,2015,17.7,,
700,Bulgaria,Eastern,Mining & quarrying,2016,15.0,,
701,Bulgaria,Eastern,Mining & quarrying,2017,14.5,,
702,Bulgaria,Eastern,Mining & quarrying,2018,12.2,,
703,Bulgaria,Eastern,Mining & quarrying,2019,14.1,,
704,Bulgaria,Eastern,Mining & quarrying,2020,13.4,,
705,Bulgaria,Eastern,Mining & quarrying,2021,14.3,,
706,Bulgaria,Eastern,Mining & quarrying,2022,14.7,,
707,Bulgaria,Eastern,Mining & quarrying,2023,18.2,p,provisional
708,Bulgaria,Eastern,Mining & quarrying,2024,10.9,p,provisional
709,Bulgaria,Eastern,Other services,2007,-3.5,,
710,Bulgaria,Eastern,Other services,2008,-3.7,,
711,Bulgaria,Eastern,Other services,2009,0.8,,
712,Bulgaria,Eastern,Other services,2010,-0.8,,
713,Bulgaria,Eastern,Other services,2011,5.2,,
714,Bulgaria,Eastern,Other services,2012,-0.9,,
715,Bulgaria,Eastern,Other services,2013,-1.9,,
716,Bulgaria,Eastern,Other services,2014,3.5,,
717,Bulgaria,Eastern,Other services,2015,4.1,,
718,Bulgaria,Eastern,Other services,2016,-3.2,,
719,Bulgaria,Eastern,Other services,2017,-2.9,,
720,Bulgaria,Eastern,Other services,2018,-7.3,,
721,Bulgaria,Eastern,Other services,2019,-2.7,,
722,Bulgaria,Eastern,Other services,2020,-0.7,,
723,Bulgaria,Eastern,Other services,2021,-3.0,,
724,Bulgaria,Eastern,Other services,2022,-10.1,,
725,Bulgaria,Eastern,Other services,2023,-10.1,p,provisional
726,Bulgaria,Eastern,Other services,2024,-9.4,p,provisional
727,Bulgaria,Eastern,Professional & scientific,2007,-9.2,,
728,Bulgaria,Eastern,Professional & scientific,2008,11.8,,
729,Bulgaria,Eastern,Professional & scientific,2009,11.7,,
730,Bulgaria,Eastern,Professional & scientific,2010,8.4,,
731,Bulgaria,Eastern,Professional & scientific,2011,6.4,,
732,Bulgaria,Eastern,Professional & scientific,2012,12.6,,
733,Bulgaria,Eastern,Professional & scientific,2013,14.0,,
734,Bulgaria,Eastern,Professional & scientific,2014,13.1,,
735,Bulgaria,Eastern,Professional & scientific,2015,11.1,,
736,Bulgaria,Eastern,Professional & scientific,2016,4.8,,
737,Bulgaria,Eastern,Professional & scientific,2017,8.6,,
738,Bulgaria,Eastern,Professional & scientific,2018,12.1,,
739,Bulgaria,Eastern,Professional & scientific,2019,16.1,,
740,Bulgaria,Eastern,Professional & scientific,2020,8.2,,
741,Bulgaria,Eastern,Professional & scientific,2021,14.2,,
742,Bulgaria,Eastern,Professional & scientific,2022,12.0,,
743,Bulgaria,Eastern,Professional & scientific,2023,12.8,p,provisional
744,Bulgaria,Eastern,Professional & scientific,2024,16.2,p,provisional
745,Bulgaria,Eastern,Public admin,2007,4.9,,
746,Bulgaria,Eastern,Public admin,2008,10.8,,
747,Bulgaria,Eastern,Public admin,2009,13.0,,
748,Bulgaria,Eastern,Public admin,2010,12.5,,
749,Bulgaria,Eastern,Public admin,2011,9.5,,
750,Bulgaria,Eastern,Public admin,2012,9.2,,
751,Bulgaria,Eastern,Public admin,2013,3.7,,
752,Bulgaria,Eastern,Public admin,2014,5.2,,
753,Bulgaria,Eastern,Public admin,2015,7.0,,
754,Bulgaria,Eastern,Public admin,2016,6.3,,
755,Bulgaria,Eastern,Public admin,2017,8.8,,
756,Bulgaria,Eastern,Public admin,2018,8.3,,
757,Bulgaria,Eastern,Public admin,2019,8.6,,
758,Bulgaria,Eastern,Public admin,2020,10.7,,
759,Bulgaria,Eastern,Public admin,2021,12.0,,
760,Bulgaria,Eastern,Public admin,2022,9.7,,
761,Bulgaria,Eastern,Public admin,2023,12.7,p,provisional
762,Bulgaria,Eastern,Public admin,2024,9.8,p,provisional
763,Bulgaria,Eastern,Real estate,2007,2.2,,
764,Bulgaria,Eastern,Real estate,2008,7.1,,
765,Bulgaria,Eastern,Real estate,2009,3.4,,
766,Bulgaria,Eastern,Real estate,2010,-0.2,,
767,Bulgaria,Eastern,Real estate,2011,-0.3,,
768,Bulgaria,Eastern,Real estate,2012,8.8,,
769,Bulgaria,Eastern,Real estate,2013,10.5,,
770,Bulgaria,Eastern,Real estate,2014,10.8,,
771,Bulgaria,Eastern,Real estate,2015,4.0,,
772,Bulgaria,Eastern,Real estate,2016,3.4,,
773,Bulgaria,Eastern,Real estate,2017,-2.4,,
774,Bulgaria,Eastern,Real estate,2018,-11.1,,
775,Bulgaria,Eastern,Real estate,2019,-2.5,,
776,Bulgaria,Eastern,Real estate,2020,-0.1,,
777,Bulgaria,Eastern,Real estate,2021,7.9,,
778,Bulgaria,Eastern,Real estate,2022,10.1,,
779,Bulgaria,Eastern,Real estate,2023,9.5,p,provisional
780,Bulgaria,Eastern,Real estate,2024,7.7,p,provisional
781,Bulgaria,Eastern,Transport & storage,2007,14.0,,
782,Bulgaria,Eastern,Transport & storage,2008,15.3,,
783,Bulgaria,Eastern,Transport & storage,2009,12.6,,
784,Bulgaria,Eastern,Transport & storage,2010,16.3,,
785,Bulgaria,Eastern,Transport & storage,2011,14.5,,
786,Bulgaria,Eastern,Transport & storage,2012,12.3,,
787,Bulgaria,Eastern,Transport & storage,2013,8.2,,
788,Bulgaria,Eastern,Transport & storage,2014,4.5,,
789,Bulgaria,Eastern,Transport & storage,2015,6.6,,
790,Bulgaria,Eastern,Transport & storage,2016,8.3,,
791,Bulgaria,Eastern,Transport & storage,2017,10.3,,
792,Bulgaria,Eastern,Transport & storage,2018,10.1,,
793,Bulgaria,Eastern,Transport & storage,2019,10.5,,
794,Bulgaria,Eastern,Transport & storage,2020,9.1,,
795,Bulgaria,Eastern,Transport & storage,2021,7.2,,
796,Bulgaria,Eastern,Transport & storage,2022,8.1,,
797,Bulgaria,Eastern,Transport & storage,2023,5.5,p,provisional
798,Bulgaria,Eastern,Transport & storage,2024,5.8,p,provisional
799,Bulgaria,Eastern,Water & waste,2007,14.5,,
800,Bulgaria,Eastern,Water & waste,2008,12.2,,
801,Bulgaria,Eastern,Water & waste,2009,8.2,,
802,Bulgaria,Eastern,Water & waste,2010,8.2,,
803,Bulgaria,Eastern,Water & waste,2011,6.3,,
804,Bulgaria,Eastern,Water & waste,2012,9.5,,
805,Bulgaria,Eastern,Water & waste,2013,13.0,,
806,Bulgaria,Eastern,Water & waste,2014,15.8,,
807,Bulgaria,Eastern,Water & waste,2015,17.2,,
808,Bulgaria,Eastern,Water & waste,2016,14.2,,
809,Bulgaria,Eastern,Water & waste,2017,9.9,,
810,Bulgaria,Eastern,Water & waste,2018,7.8,,
811,Bulgaria,Eastern,Water & waste,2019,6.4,,
812,Bulgaria,Eastern,Water & waste,2020,10.0,,
813,Bulgaria,Eastern,Water & waste,2021,10.3,,
814,Bulgaria,Eastern,Water & waste,2022,8.4,,
815,Bulgaria,Eastern,Water & waste,2023,13.1,p,provisional
816,Bulgaria,Eastern,Water & waste,2024,10.3,p,provisional
817,Bulgaria,Eastern,Wholesale & retail,2007,10.7,,
818,Bulgaria,Eastern,Wholesale & retail,2008,14.4,,
819,Bulgaria,Eastern,Wholesale & retail,2009,14.5,,
820,Bulgaria,Eastern,Wholesale & retail,2010,11.8,,
821,Bulgaria,Eastern,Wholesale & retail,2011,9.6,,
822,Bulgaria,Eastern,Wholesale & retail,2012,12.3,,
823,Bulgaria,Eastern,Wholesale & retail,2013,11.9,,
824,Bulgaria,Eastern,Wholesale & retail,2014,14.0,,
825,Bulgaria,Eastern,Wholesale & retail,2015,15.5,,
826,Bulgaria,Eastern,Wholesale & retail,2016,13.9,,
827,Bulgaria,Eastern,Wholesale & retail,2017,12.9,,
828,Bulgaria,Eastern,Wholesale & retail,2018,12.6,,
829,Bulgaria,Eastern,Wholesale & retail,2019,11.8,,
830,Bulgaria,Eastern,Wholesale & retail,2020,9.8,,
831,Bulgaria,Eastern,Wholesale & retail,2021,11.1,,
832,Bulgaria,Eastern,Wholesale & retail,2022,9.4,,
833,Bulgaria,Eastern,Wholesale & retail,2023,9.3,p,provisional
834,Bulgaria,Eastern,Wholesale & retail,2024,9.4,p,provisional
835,Croatia,Southern,Accommodation & food,2010,12.1,,
836,Croatia,Southern,Accommodation & food,2013,12.6,,
837,Croatia,Southern,Accommodation & food,2014,9.4,,
838,Croatia,Southern,Accommodation & food,2016,13.3,,
839,Croatia,Southern,Accommodation & food,2017,13.6,,
840,Croatia,Southern,Accommodation & food,2018,12.6,,
841,Croatia,Southern,Accommodation & food,2019,11.3,,
842,Croatia,Southern,Accommodation & food,2020,10.2,,
843,Croatia,Southern,Accommodation & food,2021,11.3,,
844,Croatia,Southern,Accommodation & food,2022,9.7,,
845,Croatia,Southern,Accommodation & food,2023,9.3,p,provisional
846,Croatia,Southern,Accommodation & food,2024,7.2,p,provisional
847,Croatia,Southern,Admin & support,2010,10.1,,
848,Croatia,Southern,Admin & support,2013,-7.6,,
849,Croatia,Southern,Admin & support,2014,-10.8,,
850,Croatia,Southern,Admin & support,2016,-14.0,,
851,Croatia,Southern,Admin & support,2017,3.5,,
852,Croatia,Southern,Admin & support,2018,5.9,,
853,Croatia,Southern,Admin & support,2019,8.7,,
854,Croatia,Southern,Admin & support,2020,9.5,,
855,Croatia,Southern,Admin & support,2021,10.3,,
856,Croatia,Southern,Admin & support,2022,10.4,,
857,Croatia,Southern,Admin & support,2023,7.6,p,provisional
858,Croatia,Southern,Admin & support,2024,8.1,p,provisional
859,Croatia,Southern,Arts & entertainment,2010,15.2,,
860,Croatia,Southern,Arts & entertainment,2013,14.1,,
861,Croatia,Southern,Arts & entertainment,2014,9.4,,
862,Croatia,Southern,Arts & entertainment,2016,14.4,,
863,Croatia,Southern,Arts & entertainment,2017,15.4,,
864,Croatia,Southern,Arts & entertainment,2018,15.6,,
865,Croatia,Southern,Arts & entertainment,2019,15.3,,
866,Croatia,Southern,Arts & entertainment,2020,15.3,,
867,Croatia,Southern,Arts & entertainment,2021,16.0,,
868,Croatia,Southern,Arts & entertainment,2022,19.0,,
869,Croatia,Southern,Arts & entertainment,2023,14.8,p,provisional
870,Croatia,Southern,Arts & entertainment,2024,12.2,p,provisional
871,Croatia,Southern,Construction,2010,-21.8,,
872,Croatia,Southern,Construction,2013,-28.3,,
873,Croatia,Southern,Construction,2014,-24.5,,
874,Croatia,Southern,Construction,2016,-13.9,,
875,Croatia,Southern,Construction,2017,-19.2,,
876,Croatia,Southern,Construction,2018,-19.7,,
877,Croatia,Southern,Construction,2019,-21.6,,
878,Croatia,Southern,Construction,2020,-25.2,,
879,Croatia,Southern,Construction,2021,-27.7,,
880,Croatia,Southern,Construction,2022,-31.2,,
881,Croatia,Southern,Construction,2023,-29.8,p,provisional
882,Croatia,Southern,Construction,2024,-28.5,p,provisional
883,Croatia,Southern,Education,2010,19.1,,
884,Croatia,Southern,Education,2013,11.5,,
885,Croatia,Southern,Education,2014,12.9,,
886,Croatia,Southern,Education,2016,15.3,,
887,Croatia,Southern,Education,2017,16.1,,
888,Croatia,Southern,Education,2018,14.8,,
889,Croatia,Southern,Education,2019,14.5,,
890,Croatia,Southern,Education,2020,14.1,,
891,Croatia,Southern,Education,2021,13.6,,
892,Croatia,Southern,Education,2022,14.3,,
893,Croatia,Southern,Education,2023,14.2,p,provisional
894,Croatia,Southern,Education,2024,16.0,p,provisional
895,Croatia,Southern,Electricity & gas,2010,11.7,,
896,Croatia,Southern,Electricity & gas,2013,3.0,,
897,Croatia,Southern,Electricity & gas,2014,-0.2,,
